event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint
evt-046595,svc-0409,service_account,2026-05-16 05:29:54,10.17.234.14,"Singapore, SG (1.3521, 103.8198)",infra/k8s/prod,certificate,117.12,AUTH_OK|node.describe|pod.list|pod.logs|node.describe|node.describe|node.describe|pod.list|pod.logs,Alpine 3.20 (container) / fw 6.6.32 / E4:64:EC:84:E3:E9
evt-046643,svc-0378,service_account,2026-05-16 06:08:55,10.10.238.27,"Bengaluru, IN (12.9716, 77.5946)",infra/monitoring,password,66.26,AUTH_OK|doc.edit|http.get|http.get|search.query|search.query,RHEL 9 (vm) / fw 5.14.0 / 5A:E6:CD:14:C0:40
evt-046691,dev-0428,edge_device,2026-05-16 06:46:54,10.11.195.63,"Hyderabad, IN (17.3850, 78.4867)",iot/telemetry/ingest,token,19.92,AUTH_OK|tel.batch|fw.version,BuildRoot 2024.02 / fw 5.10.198 / 7E:AD:FB:60:B5:9C
evt-046738,svc-0403,service_account,2026-05-16 07:23:15,10.16.125.227,"Austin, US (30.2672, -97.7431)",vpn/gateway,token,65.46,AUTH_OK|vpn.status|vpn.disconnect|vpn.status,Alpine 3.20 (container) / fw 6.6.32 / BA:33:F3:4F:14:33
evt-046785,svc-0419,service_account,2026-05-16 07:54:35,10.14.174.151,"Amsterdam, NL (52.3676, 4.9041)",db/prod/customers,token,42.09,AUTH_OK|db.describe|db.select|db.explain|db.describe|db.count|db.count|db.explain,Alpine 3.20 (container) / fw 6.6.32 / E2:1E:19:1B:7F:96
evt-046832,svc-0358,service_account,2026-05-16 08:27:55,10.15.21.208,"New York, US (40.7128, -74.0060)",db/analytics/sessions,token,295.25,AUTH_OK|db.count|db.count|db.describe|db.describe,Ubuntu 24.04 (container) / fw 6.8.0 / C6:64:06:22:8B:71
evt-046879,usr-0103,user,2026-05-16 08:56:43,202.122.121.11,"Toronto, CA (43.6532, -79.3832)",infra/vault/secrets,password,84.98,AUTH_OK|secret.list|secret.lease|policy.read|secret.lease|secret.read|secret.lease|secret.list,macOS 14 Sonoma / fw 23.5.0 / B4:BB:E9:D9:23:35
evt-046926,dev-0486,edge_device,2026-05-16 09:17:50,10.10.12.92,"Bengaluru, IN (12.9716, 77.5946)",ot/scada/hmi,certificate,39.59,AUTH_OK|tel.batch|tel.publish,Yocto Kirkstone / fw 4.1.12-rt / D6:52:04:8B:7E:8C
evt-046973,dev-0484,edge_device,2026-05-16 09:45:46,10.14.164.80,"Amsterdam, NL (52.3676, 4.9041)",infra/monitoring,certificate,15.94,AUTH_OK|page.view|doc.edit,BuildRoot 2024.02 / fw 5.10.198 / 4A:E3:6E:8A:24:E6
evt-047022,svc-0342,service_account,2026-05-16 10:10:58,10.17.53.34,"Singapore, SG (1.3521, 103.8198)",eng/repo/platform-core,certificate,113.08,AUTH_OK|pr.review|code.search|git.push|git.clone|pr.review,RHEL 9 (vm) / fw 5.14.0 / 0E:FC:FD:BF:20:9D
evt-047069,dev-0442,edge_device,2026-05-16 10:36:00,10.14.45.60,"Amsterdam, NL (52.3676, 4.9041)",ot/scada/hmi,certificate,55.51,AUTH_OK|tel.publish|tel.heartbeat|tel.batch|cfg.pull,Yocto Kirkstone / fw 4.1.12-rt / DE:59:F1:B3:A9:20
evt-047116,usr-0174,user,2026-05-16 11:07:09,174.69.28.219,"Tel Aviv, IL (32.0853, 34.7818)",db/prod/transactions,password,492.93,AUTH_FAIL|AUTH_FAIL|AUTH_OK|db.export|db.export|db.describe|db.describe|db.describe|db.explain|db.count|db.describe,macOS 15 Sequoia / fw 24.1.0 / B8:C8:F8:F4:C7:F2
evt-047164,svc-0369,service_account,2026-05-16 11:35:47,10.16.168.148,"Austin, US (30.2672, -97.7431)",warehouse/exports,certificate,50.47,AUTH_OK|fs.list|fs.list|fs.upload,RHEL 9 (vm) / fw 5.14.0 / 0C:84:8E:2F:61:B7
evt-047212,usr-0075,user,2026-05-16 12:11:50,44.84.68.113,"Dublin, IE (53.3498, -6.2603)",finance/ledger,biometric,280.53,AUTH_OK|fs.search|fs.upload|fs.upload|fs.download,Fedora 40 / fw 6.8.9 / 34:C8:F2:87:D5:6C
evt-047261,svc-0415,service_account,2026-05-16 12:36:12,10.17.109.214,"Singapore, SG (1.3521, 103.8198)",infra/k8s/prod,token,64.02,AUTH_OK|job.run|pod.exec,Alpine 3.20 (container) / fw 6.6.32 / 8A:F5:09:EA:A2:FD
evt-047309,svc-0327,service_account,2026-05-16 13:07:15,10.16.26.27,"Austin, US (30.2672, -97.7431)",db/analytics/events,certificate,68.97,AUTH_OK|db.count|db.explain,Alpine 3.20 (container) / fw 6.6.32 / B2:45:41:5B:CB:AC
evt-047356,svc-0335,service_account,2026-05-16 13:36:40,10.12.64.87,"London, GB (51.5074, -0.1278)",db/prod/customers,certificate,126.45,AUTH_OK|db.explain|db.count|db.describe|db.explain|db.export|db.export|db.connect,Ubuntu 24.04 (container) / fw 6.8.0 / 82:C7:EE:96:95:B2
evt-047403,svc-0376,service_account,2026-05-16 14:07:22,178.119.146.180,"Amsterdam, NL (52.3676, 4.9041)",eng/repo/platform-core,token,126.2,AUTH_OK|code.search|code.search|git.fetch|code.search|git.push|git.log|git.push,RHEL 9 (vm) / fw 5.14.0 / 2C:DE:B4:CE:AB:B8
evt-047451,svc-0349,service_account,2026-05-16 14:43:50,10.16.53.190,"Austin, US (30.2672, -97.7431)",db/analytics/events,token,129.41,AUTH_OK|db.explain|db.explain|db.select|db.explain|db.export,Alpine 3.20 (container) / fw 6.6.32 / 6C:94:DD:BC:BE:87
evt-047498,usr-0228,user,2026-05-16 15:17:22,195.172.18.130,"Dubai, AE (25.2048, 55.2708)",eng/repo/platform-core,password,539.75,AUTH_OK|git.fetch|git.log|git.fetch|git.fetch|pr.review|git.push,Ubuntu 22.04 LTS / fw 5.15.0 / 5A:14:DE:D5:AD:91
evt-047545,dev-0441,edge_device,2026-05-16 15:44:48,10.10.75.152,"Bengaluru, IN (12.9716, 77.5946)",infra/monitoring,certificate,57.53,AUTH_OK|search.query|search.query|page.view|http.get|page.view,FreeRTOS 10.6 / fw 10.6.1 / AA:BA:C7:9C:D0:C9
evt-047592,svc-0394,service_account,2026-05-16 16:19:15,10.15.179.95,"New York, US (40.7128, -74.0060)",infra/vault/secrets,certificate,32.31,AUTH_OK|secret.list|secret.list|secret.read|secret.read,RHEL 9 (vm) / fw 5.14.0 / 1E:63:6B:B8:4F:07
evt-047640,dev-0452,edge_device,2026-05-16 16:52:09,10.12.9.122,"London, GB (51.5074, -0.1278)",infra/monitoring,certificate,55.53,AUTH_OK|http.get|http.get,BuildRoot 2024.02 / fw 5.10.198 / 0A:18:C6:04:8D:59
evt-047688,dev-0489,edge_device,2026-05-16 17:18:51,10.11.175.93,"Hyderabad, IN (17.3850, 78.4867)",admin/iam/directory,certificate,21.19,AUTH_OK|iam.list_users,Zephyr RTOS 3.6 / fw 3.6.0 / B6:BB:57:85:5D:5C
evt-047735,svc-0361,service_account,2026-05-16 17:53:20,10.15.88.196,"New York, US (40.7128, -74.0060)",eng/artifacts/releases,certificate,82.49,AUTH_OK|fs.read|fs.read|fs.search,RHEL 9 (vm) / fw 5.14.0 / A4:CB:40:B6:76:D2
evt-047784,dev-0450,edge_device,2026-05-16 18:34:31,10.10.53.158,"Bengaluru, IN (12.9716, 77.5946)",db/analytics/events,certificate,58.18,AUTH_OK|db.connect|db.connect,FreeRTOS 10.6 / fw 10.6.1 / 32:E1:80:90:60:AE
evt-047832,svc-0425,service_account,2026-05-16 19:06:22,10.13.78.153,"Berlin, DE (52.5200, 13.4050)",infra/vault/secrets,token,33.33,AUTH_OK|secret.list|secret.lease|secret.read|policy.read|secret.read,Alpine 3.20 (container) / fw 6.6.32 / 06:BD:E8:66:47:3E
evt-047879,dev-0479,edge_device,2026-05-16 19:38:53,10.15.247.167,"New York, US (40.7128, -74.0060)",infra/monitoring,certificate,17.55,AUTH_OK|comment.add|doc.edit,Zephyr RTOS 3.6 / fw 3.6.0 / D4:EE:77:C3:1D:5C
evt-047926,svc-0330,service_account,2026-05-16 20:22:19,10.11.161.75,"Hyderabad, IN (17.3850, 78.4867)",infra/k8s/staging,certificate,72.99,AUTH_OK|pod.logs,Alpine 3.20 (container) / fw 6.6.32 / 4A:C5:6A:47:91:0E
evt-047973,usr-0142,user,2026-05-16 20:59:06,219.66.136.115,"Sydney, AU (-33.8688, 151.2093)",eng/ci/build-runner,password,442.27,AUTH_OK|job.run|deploy.apply|pod.logs|pod.exec|deploy.apply|deploy.apply|node.describe,Windows 11 23H2 / fw 10.0.22631 / 1E:E3:E0:0C:B1:E7
evt-048020,svc-0345,service_account,2026-05-16 21:37:48,10.14.210.64,"Amsterdam, NL (52.3676, 4.9041)",eng/repo/platform-core,token,153.21,AUTH_OK|git.push|pr.review|git.clone|git.clone|git.push,RHEL 9 (vm) / fw 5.14.0 / 34:C0:44:49:9C:A3
evt-048067,svc-0326,service_account,2026-05-16 22:22:15,10.14.224.131,"Amsterdam, NL (52.3676, 4.9041)",db/prod/transactions,token,59.82,AUTH_OK|db.count|db.export|db.describe,Alpine 3.20 (container) / fw 6.6.32 / CE:42:40:6A:D1:04
evt-048115,dev-0467,edge_device,2026-05-16 23:05:49,10.12.114.120,"London, GB (51.5074, -0.1278)",infra/k8s/prod,certificate,15.71,AUTH_OK|deploy.apply|job.run|node.describe|job.run,FreeRTOS 10.6 / fw 10.6.1 / 0E:A8:AF:1D:C6:FE
evt-048162,svc-0361,service_account,2026-05-16 23:38:10,10.15.88.196,"New York, US (40.7128, -74.0060)",eng/repo/watchtower,biometric,61.78,AUTH_OK|git.push|code.search|code.search|git.fetch|git.push|git.fetch,RHEL 9 (vm) / fw 5.14.0 / A4:CB:40:B6:76:D2
evt-048209,svc-0414,service_account,2026-05-17 00:23:06,10.15.65.110,"New York, US (40.7128, -74.0060)",infra/monitoring,token,76.0,AUTH_OK|http.get|comment.add|search.query|search.query,Debian 12 (container) / fw 6.1.0 / 64:CC:1F:BA:92:C3
evt-048258,svc-0391,service_account,2026-05-17 01:05:14,10.16.127.194,"Austin, US (30.2672, -97.7431)",vpn/gateway,token,50.43,AUTH_OK|vpn.connect|vpn.disconnect|vpn.disconnect|route.show|route.show|vpn.connect,Ubuntu 24.04 (container) / fw 6.8.0 / 88:4D:7F:D4:8F:CA
evt-048305,dev-0428,edge_device,2026-05-17 01:37:57,10.11.195.63,"Hyderabad, IN (17.3850, 78.4867)",iot/firmware/ota,certificate,41.93,AUTH_OK|fw.version|cfg.pull,BuildRoot 2024.02 / fw 5.10.198 / 7E:AD:FB:60:B5:9C
evt-048353,dev-0497,edge_device,2026-05-17 02:15:01,10.17.152.177,"Singapore, SG (1.3521, 103.8198)",iot/telemetry/ingest,certificate,50.25,AUTH_OK|tel.publish|fw.version|cfg.pull,Yocto Kirkstone / fw 4.1.12-rt / B8:C7:6D:10:2E:47
evt-048400,dev-0432,edge_device,2026-05-17 02:51:44,10.17.161.60,"Singapore, SG (1.3521, 103.8198)",infra/vault/secrets,certificate,10.68,AUTH_OK|secret.read|secret.lease,Yocto Kirkstone / fw 4.1.12-rt / D6:02:E4:59:82:F6
evt-048447,svc-0346,service_account,2026-05-17 03:23:29,10.16.36.1,"Austin, US (30.2672, -97.7431)",db/analytics/events,certificate,57.77,AUTH_OK|db.explain|db.export|db.select,Alpine 3.20 (container) / fw 6.6.32 / E6:11:D2:64:93:6E
evt-048494,svc-0349,service_account,2026-05-17 03:55:18,10.16.53.190,"Austin, US (30.2672, -97.7431)",db/analytics/events,token,143.01,AUTH_OK|db.count|db.export|db.describe|db.connect|db.count,Alpine 3.20 (container) / fw 6.6.32 / 6C:94:DD:BC:BE:87
evt-048542,svc-0350,service_account,2026-05-17 04:29:27,210.8.192.54,"London, GB (51.5074, -0.1278)",eng/repo/platform-core,password,70.31,AUTH_OK|git.push|code.search|pr.review,Alpine 3.20 (container) / fw 6.6.32 / 54:84:4A:44:73:7C
evt-048589,svc-0326,service_account,2026-05-17 05:04:59,10.14.224.131,"Amsterdam, NL (52.3676, 4.9041)",warehouse/exports,token,73.51,AUTH_OK|fs.upload|fs.upload,Alpine 3.20 (container) / fw 6.6.32 / CE:42:40:6A:D1:04
evt-048639,dev-0447,edge_device,2026-05-17 05:42:32,10.17.62.94,"Singapore, SG (1.3521, 103.8198)",iot/fleet/registry,certificate,53.05,AUTH_OK|cfg.pull|cfg.pull|fw.version|tel.batch,Yocto Kirkstone / fw 4.1.12-rt / A6:5C:5F:3A:79:D1
evt-048688,usr-0148,user,2026-05-17 06:15:11,10.10.236.196,"Bengaluru, IN (12.9716, 77.5946)",infra/k8s/staging,biometric,7044.88,AUTH_OK|pod.exec|job.run|pod.exec|node.describe|pod.logs|node.describe,Ubuntu 22.04 LTS / fw 5.15.0 / C6:73:9E:F3:51:F4
evt-048739,usr-0050,user,2026-05-17 06:50:15,146.124.106.78,"Tokyo, JP (35.6762, 139.6503)",eng/artifacts/releases,certificate,678.97,AUTH_OK|fs.list|fs.download|fs.search|fs.stat|fs.upload|fs.list,macOS 14 Sonoma / fw 23.5.0 / 6E:ED:F1:53:9D:CE
evt-048789,dev-0443,edge_device,2026-05-17 07:22:48,10.13.146.127,"Berlin, DE (52.5200, 13.4050)",infra/k8s/prod,token,28.4,AUTH_OK|pod.logs|job.run|pod.exec|job.run,BuildRoot 2024.02 / fw 5.10.198 / C4:A1:58:67:DE:C1
evt-048837,svc-0328,service_account,2026-05-17 07:48:08,10.13.118.163,"Berlin, DE (52.5200, 13.4050)",infra/k8s/prod,certificate,17.07,AUTH_OK|pod.exec,Alpine 3.20 (container) / fw 6.6.32 / DE:16:D5:4D:71:F4
evt-048885,dev-0432,edge_device,2026-05-17 08:22:54,10.17.161.60,"Singapore, SG (1.3521, 103.8198)",infra/monitoring,certificate,16.48,AUTH_OK|search.query|search.query,Yocto Kirkstone / fw 4.1.12-rt / D6:02:E4:59:82:F6
evt-048932,svc-0348,service_account,2026-05-17 08:49:32,10.13.244.119,"Berlin, DE (52.5200, 13.4050)",db/analytics/sessions,token,111.8,AUTH_OK|db.select|db.select|db.select|db.count|db.describe,Debian 12 (container) / fw 6.1.0 / BC:67:1C:DD:01:85
evt-048979,dev-0497,edge_device,2026-05-17 09:18:39,10.17.152.177,"Singapore, SG (1.3521, 103.8198)",iot/firmware/ota,certificate,27.33,AUTH_OK|fw.version|tel.batch|cfg.pull,Yocto Kirkstone / fw 4.1.12-rt / B8:C7:6D:10:2E:47
evt-049026,svc-0359,service_account,2026-05-17 09:43:11,10.13.29.196,"Berlin, DE (52.5200, 13.4050)",eng/repo/watchtower,token,76.73,AUTH_OK|pr.review|git.log|git.clone,RHEL 9 (vm) / fw 5.14.0 / 62:4D:E4:0B:35:8A
evt-049074,dev-0464,edge_device,2026-05-17 10:03:42,10.14.168.128,"Amsterdam, NL (52.3676, 4.9041)",infra/k8s/staging,certificate,23.35,AUTH_OK|node.describe|pod.exec|pod.logs|deploy.apply|pod.exec|job.run,Yocto Kirkstone / fw 4.1.12-rt / F8:6C:13:3B:F9:A0
evt-049141,usr-0265,user,2026-05-17 10:26:47,89.188.162.216,"Seoul, KR (37.5665, 126.9780)",infra/monitoring,token,1535.53,AUTH_OK|http.get|http.get|doc.edit|http.get|page.view|search.query|doc.edit|page.view|search.query,Windows 10 22H2 / fw 10.0.19045 / 00:85:44:C3:10:3D
evt-049188,dev-0468,edge_device,2026-05-17 10:50:29,10.12.104.19,"London, GB (51.5074, -0.1278)",vpn/gateway,token,35.39,AUTH_OK|route.show|vpn.disconnect|vpn.connect|route.show,Zephyr RTOS 3.6 / fw 3.6.0 / D8:3D:03:C8:54:6F
evt-049235,usr-0073,user,2026-05-17 11:10:57,10.10.170.152,"Bengaluru, IN (12.9716, 77.5946)",admin/iam/directory,password,392.81,AUTH_OK|iam.list_roles|iam.describe|iam.whoami|iam.describe|iam.list_roles|iam.list_roles|iam.list_users,Windows 11 23H2 / fw 10.0.22631 / C0:C8:F0:3A:22:29
evt-049282,svc-0332,service_account,2026-05-17 11:34:10,10.17.98.192,"Singapore, SG (1.3521, 103.8198)",eng/repo/platform-core,certificate,61.95,AUTH_OK|git.push|pr.review|git.push|git.push|git.push|git.clone|pr.review|code.search|code.search|git.clone|git.fetch,RHEL 9 (vm) / fw 5.14.0 / E0:B2:25:6D:6A:E3
evt-049329,usr-0200,user,2026-05-17 12:00:04,10.15.17.180,"New York, US (40.7128, -74.0060)",db/prod/transactions,biometric,1520.95,AUTH_OK|db.count|db.connect|db.select|db.describe|db.count|db.count|db.export|db.export|db.connect,Windows 11 23H2 / fw 10.0.22631 / 74:D5:A4:5A:08:35
evt-049378,usr-0313,user,2026-05-17 12:36:19,152.7.122.103,"Dublin, IE (53.3498, -6.2603)",hr/payroll,password,223.17,AUTH_OK|fs.stat|fs.read|fs.list|fs.list|fs.list|fs.download|fs.download|fs.download|fs.read|fs.download|iam.list_roles,Windows 10 22H2 / fw 10.0.19045 / DC:32:9C:4A:71:FA
evt-049427,svc-0382,service_account,2026-05-17 13:03:15,10.12.178.219,"London, GB (51.5074, -0.1278)",db/prod/customers,token,62.21,AUTH_OK|db.explain|db.count|db.select|db.count,Alpine 3.20 (container) / fw 6.6.32 / 76:F1:28:03:7F:3B
evt-049486,svc-0372,service_account,2026-05-17 13:34:26,10.16.137.45,"Austin, US (30.2672, -97.7431)",eng/artifacts/releases,certificate,65.28,AUTH_OK|fs.search|fs.read|fs.list|fs.stat,Debian 12 (container) / fw 6.1.0 / 20:78:73:B4:6E:82
evt-049534,dev-0428,edge_device,2026-05-17 14:06:31,10.11.195.63,"Hyderabad, IN (17.3850, 78.4867)",ot/scada/hmi,certificate,33.78,AUTH_OK|tel.heartbeat|tel.heartbeat|fw.version,BuildRoot 2024.02 / fw 5.10.198 / 7E:AD:FB:60:B5:9C
evt-049582,svc-0399,service_account,2026-05-17 14:36:15,10.13.135.126,"Berlin, DE (52.5200, 13.4050)",eng/repo/platform-core,token,51.83,AUTH_OK|code.search|git.push|code.search,Debian 12 (container) / fw 6.1.0 / 5A:F6:33:89:09:36
evt-049630,svc-0355,service_account,2026-05-17 15:03:11,10.12.250.248,"London, GB (51.5074, -0.1278)",db/prod/telemetry,certificate,31.32,AUTH_OK|db.explain|db.describe|db.export,Debian 12 (container) / fw 6.1.0 / 20:2A:44:12:74:94
evt-049677,dev-0430,edge_device,2026-05-17 15:28:24,10.14.213.156,"Amsterdam, NL (52.3676, 4.9041)",iot/telemetry/ingest,token,19.48,AUTH_FAIL|AUTH_FAIL|AUTH_OK|tel.publish|cfg.pull|tel.heartbeat|fw.version|tel.batch,Yocto Kirkstone / fw 4.1.12-rt / D0:8C:80:8D:A6:F1
evt-049725,svc-0419,service_account,2026-05-17 16:02:00,10.14.174.151,"Amsterdam, NL (52.3676, 4.9041)",eng/ci/build-runner,certificate,151.79,AUTH_OK|node.describe|pod.list|pod.exec|job.run|deploy.apply|job.run|pod.list,Alpine 3.20 (container) / fw 6.6.32 / E2:1E:19:1B:7F:96
evt-049773,svc-0341,service_account,2026-05-17 16:42:32,10.10.188.157,"Bengaluru, IN (12.9716, 77.5946)",admin/iam/directory,token,35.94,AUTH_OK|iam.whoami|iam.whoami|iam.list_roles|iam.list_roles|iam.whoami,RHEL 9 (vm) / fw 5.14.0 / 36:8B:5A:FB:7D:C8
evt-049820,dev-0453,edge_device,2026-05-17 17:20:46,10.12.96.169,"London, GB (51.5074, -0.1278)",iot/firmware/ota,certificate,20.78,AUTH_OK|fw.version|tel.heartbeat,Yocto Kirkstone / fw 4.1.12-rt / 4C:D5:48:6D:00:3F
evt-049887,svc-0340,service_account,2026-05-17 17:48:43,10.16.68.136,"Austin, US (30.2672, -97.7431)",eng/repo/platform-core,token,88.67,AUTH_OK|code.search|git.fetch|git.fetch|git.push|git.clone,Alpine 3.20 (container) / fw 6.6.32 / 24:EA:37:8F:1D:2C
evt-049946,svc-0409,service_account,2026-05-17 18:18:41,10.17.234.14,"Singapore, SG (1.3521, 103.8198)",admin/iam/directory,certificate,77.04,AUTH_OK|iam.list_users|iam.whoami|iam.whoami|iam.list_users,Alpine 3.20 (container) / fw 6.6.32 / E4:64:EC:84:E3:E9
evt-049999,dev-0436,edge_device,2026-05-17 18:51:20,10.14.33.132,"Amsterdam, NL (52.3676, 4.9041)",ot/historian,certificate,42.19,AUTH_OK|db.describe|db.export|db.export|db.explain|db.select,BuildRoot 2024.02 / fw 5.10.198 / CA:3C:1E:98:A6:BF
evt-050047,svc-0387,service_account,2026-05-17 19:26:27,10.11.46.163,"Hyderabad, IN (17.3850, 78.4867)",db/prod/telemetry,token,80.75,AUTH_OK|db.explain|db.export|db.explain|db.explain,Ubuntu 24.04 (container) / fw 6.8.0 / 8E:5E:D8:6C:C1:AB
evt-050094,dev-0436,edge_device,2026-05-17 19:57:47,10.14.33.132,"Amsterdam, NL (52.3676, 4.9041)",ot/scada/hmi,certificate,51.01,AUTH_OK|cfg.pull|tel.heartbeat,BuildRoot 2024.02 / fw 5.10.198 / CA:3C:1E:98:A6:BF
evt-050142,svc-0341,service_account,2026-05-17 20:37:48,10.10.188.157,"Bengaluru, IN (12.9716, 77.5946)",admin/iam/directory,certificate,61.26,AUTH_OK|iam.list_roles,RHEL 9 (vm) / fw 5.14.0 / 36:8B:5A:FB:7D:C8
evt-050189,svc-0368,service_account,2026-05-17 21:09:17,10.15.83.240,"New York, US (40.7128, -74.0060)",infra/monitoring,certificate,85.32,AUTH_OK|doc.edit|page.view,Alpine 3.20 (container) / fw 6.6.32 / A6:37:00:86:85:DF
evt-050236,dev-0487,edge_device,2026-05-17 21:46:13,10.14.233.33,"Amsterdam, NL (52.3676, 4.9041)",infra/k8s/staging,certificate,39.93,AUTH_OK|pod.list|deploy.apply,Yocto Kirkstone / fw 4.1.12-rt / 62:7F:72:7B:43:BA
evt-050283,svc-0341,service_account,2026-05-17 22:18:40,10.10.188.157,"Bengaluru, IN (12.9716, 77.5946)",admin/iam/directory,certificate,36.38,AUTH_OK|iam.whoami|iam.list_users|iam.list_users|iam.list_roles|iam.describe,RHEL 9 (vm) / fw 5.14.0 / 36:8B:5A:FB:7D:C8
evt-050330,svc-0336,service_account,2026-05-17 22:48:19,10.15.17.167,"New York, US (40.7128, -74.0060)",vpn/gateway,token,160.85,AUTH_OK|route.show|vpn.connect|vpn.connect,Ubuntu 24.04 (container) / fw 6.8.0 / 32:D8:EC:BA:BA:CA
evt-050377,svc-0420,service_account,2026-05-17 23:28:04,10.11.243.79,"Hyderabad, IN (17.3850, 78.4867)",db/analytics/events,token,100.02,AUTH_OK|db.describe|db.count|db.describe|db.describe,Debian 12 (container) / fw 6.1.0 / EC:C3:F4:47:52:5A
evt-050425,svc-0368,service_account,2026-05-17 23:57:29,10.15.83.240,"New York, US (40.7128, -74.0060)",infra/k8s/prod,token,100.92,AUTH_OK|pod.exec|deploy.apply,Alpine 3.20 (container) / fw 6.6.32 / A6:37:00:86:85:DF
evt-050473,dev-0450,edge_device,2026-05-18 00:35:15,10.10.53.158,"Bengaluru, IN (12.9716, 77.5946)",infra/vault/secrets,certificate,41.24,AUTH_OK|secret.list|policy.read,FreeRTOS 10.6 / fw 10.6.1 / 32:E1:80:90:60:AE
evt-050521,dev-0495,edge_device,2026-05-18 01:12:18,10.15.98.128,"New York, US (40.7128, -74.0060)",infra/k8s/staging,certificate,17.11,AUTH_OK|pod.list|pod.exec|deploy.apply|pod.logs|node.describe,BuildRoot 2024.02 / fw 5.10.198 / EE:88:68:CF:C3:62
evt-050570,dev-0497,edge_device,2026-05-18 01:45:40,10.17.152.177,"Singapore, SG (1.3521, 103.8198)",iot/firmware/ota,certificate,30.31,AUTH_OK|cfg.pull|tel.batch|tel.batch,Yocto Kirkstone / fw 4.1.12-rt / B8:C7:6D:10:2E:47
evt-050618,svc-0413,service_account,2026-05-18 02:19:11,10.15.59.96,"New York, US (40.7128, -74.0060)",legal/contracts,token,58.17,AUTH_OK|fs.download|fs.read,RHEL 9 (vm) / fw 5.14.0 / 34:5D:CC:C7:B3:AD
evt-050665,svc-0343,service_account,2026-05-18 02:57:14,10.10.20.158,"Bengaluru, IN (12.9716, 77.5946)",db/analytics/events,token,15.62,AUTH_OK|db.export|db.connect|db.count,RHEL 9 (vm) / fw 5.14.0 / 0C:6D:78:A4:87:46
evt-050715,dev-0429,edge_device,2026-05-18 03:30:22,10.17.58.231,"Singapore, SG (1.3521, 103.8198)",ot/historian,token,26.39,AUTH_OK|db.describe|db.select|db.connect|db.explain|db.connect|db.export|db.count|db.explain|db.count,Zephyr RTOS 3.6 / fw 3.6.0 / 8C:5C:20:DA:47:DA
evt-050763,usr-0105,user,2026-05-18 04:01:15,190.236.97.74,"Mexico City, MX (19.4326, -99.1332)",db/prod/telemetry,biometric,927.38,AUTH_OK|db.count|db.export|db.explain|db.export|db.select,Fedora 40 / fw 6.8.9 / 90:FD:D5:37:E0:6D
evt-050810,svc-0371,service_account,2026-05-18 04:26:50,10.11.109.119,"Hyderabad, IN (17.3850, 78.4867)",infra/vault/secrets,certificate,50.71,AUTH_OK|policy.read|secret.list|secret.lease,RHEL 9 (vm) / fw 5.14.0 / 76:17:54:60:CA:E5
evt-050857,svc-0371,service_account,2026-05-18 04:47:32,10.11.109.119,"Hyderabad, IN (17.3850, 78.4867)",vpn/gateway,token,76.2,AUTH_OK|vpn.status|vpn.disconnect|vpn.status|vpn.disconnect|vpn.status,RHEL 9 (vm) / fw 5.14.0 / 76:17:54:60:CA:E5
evt-050904,dev-0465,edge_device,2026-05-18 05:16:06,10.14.95.241,"Amsterdam, NL (52.3676, 4.9041)",ot/scada/hmi,certificate,46.02,AUTH_OK|cfg.pull|tel.batch|fw.version|tel.publish|tel.batch|tel.heartbeat,Yocto Kirkstone / fw 4.1.12-rt / 44:5C:88:1E:ED:81
evt-050952,dev-0461,edge_device,2026-05-18 05:42:00,10.10.136.253,"Bengaluru, IN (12.9716, 77.5946)",infra/vault/secrets,token,35.51,AUTH_OK|secret.read|secret.read,FreeRTOS 10.6 / fw 10.6.1 / 48:2B:9A:6C:56:B2
evt-050999,svc-0358,service_account,2026-05-18 06:05:32,67.192.56.206,"New York, US (40.7128, -74.0060)",eng/artifacts/releases,certificate,199.74,AUTH_OK|fs.read|fs.stat|fs.search|fs.list|fs.stat,Ubuntu 24.04 (container) / fw 6.8.0 / C6:64:06:22:8B:71
evt-051047,usr-0289,user,2026-05-18 06:21:19,209.148.230.225,"Warsaw, PL (52.2297, 21.0122)",db/prod/transactions,token,471.72,AUTH_OK|db.export|db.explain|db.export|db.explain,macOS 15 Sequoia / fw 24.1.0 / 6C:B7:BC:B0:08:7D
